unit_number,time_in_cycles,op_setting_1,op_setting_2,op_setting_3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21
21,22,0.0006224922225447288,0.00016676115830732596,100.0,518.121,641.9521,1593.0439,1401.7137,14.6584,21.6404,554.7268,2387.4915,9037.9961,1.3011,47.4105,521.1352,2381.8406,8139.4521,8.4118,0.03,392.0797,2392.0209,100.1112,38.887,23.3156
21,23,-0.0012066419451728823,0.0004591790857477267,100.0,517.5583,640.8137,1592.0518,1404.5774,14.6413,21.5699,555.8702,2385.0742,9020.7969,1.3008,47.5237,522.3082,2387.9127,8138.9022,8.413,0.03,392.3207,2394.2696,100.0469,38.9293,23.3215
21,24,0.0021235319365209993,0.00026016539088506165,100.0,517.6431,640.3077,1590.3639,1397.8036,14.6028,21.5425,553.611,2387.2884,9042.9354,1.3014,47.3927,520.8978,2382.6583,8131.7522,8.4126,0.03,391.883,2379.6306,100.0563,38.8346,23.3705
21,25,-0.0004999670390698542,0.00019665603149158923,100.0,517.2379,641.7833,1589.2938,1404.3009,14.6318,21.5745,554.2305,2394.9906,9048.7946,1.3013,47.4952,521.5715,2393.3756,8132.6128,8.4225,0.03,391.8104,2389.2552,100.0399,38.7984,23.2175
21,26,0.00296361434445639,7.171278551089383e-05,100.0,518.6947,641.8921,1589.8544,1402.8406,14.621,21.6129,554.421,2386.7748,9044.7693,1.2976,47.4101,524.0253,2385.7736,8138.0191,8.4121,0.03,392.6616,2386.5682,100.1423,38.864,23.3087
21,27,-0.0007951168757513894,7.225351605187131e-05,100.0,519.0196,642.4991,1587.887,1401.83,14.629,21.5971,554.7593,2385.3954,9051.7612,1.2979,47.388,522.1672,2389.5063,8130.4659,8.396,0.03,391.4076,2388.9862,100.1765,38.7496,23.3133
21,28,-0.0002452308133957487,6.226159304137778e-05,100.0,518.7968,641.5696,1593.1512,1400.6808,14.6469,21.5871,554.9536,2388.5783,9039.5139,1.3017,47.4543,521.5724,2387.4252,8126.8275,8.4065,0.0299,392.5189,2385.8774,100.0816,38.8742,23.2575
21,29,0.00265194840821818,0.00021898730318027423,100.0,517.4318,642.7059,1591.4786,1399.4321,14.6262,21.6571,552.9368,2385.0263,9030.4994,1.3003,47.3959,520.6582,2380.6479,8125.7743,8.4219,0.03,392.6744,2386.3342,100.1035,38.8663,23.3244
21,30,0.0008310385481398748,0.00018159233840179026,100.0,518.5745,643.376,1594.569,1398.8339,14.6291,21.5363,555.2466,2383.6397,9030.7433,1.3018,47.4508,521.7702,2388.6866,8123.5717,8.4084,0.03,391.7775,2386.1232,99.8861,38.879,23.2638
21,31,0.003893815965450996,0.00020023074655291495,100.0,518.5092,644.0219,1586.4709,1401.5555,14.6102,21.6499,554.5202,2390.1856,9047.126,1.2998,47.47,520.9623,2395.6323,8140.4868,8.4346,0.0301,392.0803,2385.7019,99.8976,38.9464,23.3259
21,32,0.0024618051552164196,0.00036631925425447906,100.0,518.6389,641.6705,1591.1194,1403.899,14.6309,21.6632,554.0297,2388.2313,9051.7758,1.2999,47.4134,520.5127,2382.9698,8148.3859,8.4105,0.03,391.2707,2394.9374,100.0887,38.8944,23.3228
21,33,0.0002887106395273539,0.00011926200050271419,100.0,519.1936,643.0009,1589.3773,1399.6622,14.5911,21.5785,553.0249,2387.5758,9030.307,1.2984,47.6223,521.2841,2388.2956,8130.5611,8.4107,0.0301,391.6235,2390.135,99.8655,38.8179,23.3114
21,34,-5.6453350885121234e-05,0.00020186470152636763,100.0,519.5567,641.515,1588.0569,1402.3824,14.6261,21.6213,553.3362,2390.34,9047.5811,1.2996,47.3314,521.0674,2390.7137,8131.5142,8.4096,0.0299,392.094,2382.2325,99.7044,38.9138,23.3221
21,35,0.0025993540212072004,0.00018667452925743872,100.0,520.2313,643.3942,1590.7289,1400.5063,14.6342,21.5635,555.0969,2393.6473,9051.9028,1.2988,47.5103,521.7004,2384.368,8136.3758,8.4015,0.03,392.6572,2392.184,99.7591,38.9674,23.3523
21,36,-0.0005359059870232614,0.00023349820248957473,100.0,518.4245,641.8301,1588.8197,1398.3723,14.5991,21.6366,555.2268,2384.3679,9050.0822,1.3006,47.4963,521.1101,2386.4861,8146.0461,8.3974,0.0301,391.8611,2395.8863,100.0494,38.8951,23.2734
21,37,-0.0005249720848131136,0.00020856705595160226,100.0,517.0043,642.9819,1591.5565,1399.2457,14.6486,21.6074,554.1597,2388.4227,9036.6087,1.2979,47.3466,522.2431,2388.3502,8123.3708,8.4419,0.0299,392.1284,2391.861,99.9316,38.9356,23.3097
21,38,0.0019160764355574062,0.00036467505520132025,100.0,519.1198,642.5558,1591.1164,1400.0905,14.6483,21.629,553.7351,2394.1651,9034.5655,1.3024,47.4887,522.1663,2385.7677,8147.909,8.3897,0.0299,391.9919,2390.971,100.0604,38.9467,23.3585
21,39,0.0008257590008014471,2.6722237194934557e-06,100.0,518.3089,642.1715,1588.2566,1398.9228,14.6443,21.5524,552.7895,2389.8455,9028.638,1.3,47.5427,520.4856,2383.8698,8151.4071,8.4087,0.03,392.3533,2392.0971,100.0039,38.8618,23.319
21,40,0.0017149535162949592,0.00033802595104973554,100.0,519.5386,644.056,1589.4051,1401.9662,14.6014,21.6001,554.4891,2386.2147,9054.5803,1.2988,47.4843,520.5329,2387.4698,8140.6586,8.4009,0.0301,391.4568,2385.0133,100.016,38.8064,23.3345
21,41,0.0009435775181878231,0.00020346786384390703,100.0,518.9995,641.6978,1590.5149,1398.3075,14.6051,21.6438,554.6927,2389.8458,9058.9957,1.2984,47.6277,522.3871,2387.9002,8129.6201,8.4018,0.03,392.0199,2380.875,99.9693,38.8217,23.3221
21,42,-0.002768479135710976,0.00026493226041314965,100.0,519.6034,641.7512,1589.5195,1397.5623,14.6408,21.6108,555.4542,2385.0855,9038.4423,1.2991,47.3406,521.3399,2388.9197,8137.3044,8.4268,0.03,392.9542,2389.3847,99.8862,38.786,23.3021
21,43,0.001052962516768924,0.00021203094092575082,100.0,520.5949,641.9883,1588.2165,1404.1318,14.6248,21.646,553.171,2390.0834,9068.9122,1.2961,47.4494,521.6011,2384.3119,8137.2908,8.4192,0.03,392.7437,2388.3472,99.8697,38.81,23.2947
21,44,0.0015030828460964275,0.0003105351978052797,100.0,519.5736,643.5146,1588.3986,1404.3312,14.5978,21.6315,554.0316,2386.5646,9041.9911,1.3006,47.5333,522.5861,2389.9341,8131.1614,8.4344,0.0301,391.6779,2388.9599,100.2084,38.8809,23.3335
21,45,0.001406199134263866,0.0002202168117192656,100.0,518.0175,644.8141,1589.6593,1402.0205,14.6138,21.5532,552.5924,2387.5941,9044.2448,1.2999,47.4549,520.2387,2383.4665,8117.2448,8.4186,0.0299,392.3599,2385.0359,99.906,38.8907,23.2495
21,46,-0.000237450921643982,0.00022907370601884795,100.0,518.9508,642.0157,1589.1665,1400.6687,14.6046,21.605,554.7728,2390.6214,9025.5293,1.3026,47.4664,521.6351,2389.8041,8137.0206,8.3813,0.03,391.509,2390.0835,100.0238,38.8584,23.318
21,47,-0.0012280651937072113,0.00014997678941025303,100.0,517.1888,641.5343,1587.2431,1399.5683,14.5992,21.6465,556.2157,2385.1322,9055.0094,1.3002,47.4474,521.953,2389.257,8147.161,8.4175,0.03,391.2176,2388.1784,100.0469,38.7977,23.2578
21,48,-0.0005375415609197897,0.00013985560758660254,100.0,518.9013,641.3424,1587.7194,1399.7548,14.5927,21.6253,554.5601,2388.149,9026.555,1.2973,47.399,521.9209,2391.3792,8142.3055,8.4323,0.03,392.7279,2383.6601,100.1805,38.8383,23.2933
21,49,0.0017664897242100457,0.0002527285836135435,100.0,518.1263,641.2879,1592.033,1401.1266,14.623,21.5664,555.1941,2388.8994,9036.808,1.302,47.4696,521.3984,2394.4882,8139.1945,8.4305,0.03,391.2909,2383.999,99.9274,38.8115,23.2389
21,50,0.000861133291110356,0.0002159977693016763,100.0,518.525,641.4611,1590.2662,1397.6297,14.6091,21.6193,554.948,2389.3022,9050.537,1.2966,47.6077,521.4228,2387.0496,8145.6365,8.4154,0.03,392.0599,2384.9732,100.1198,38.7662,23.2883
21,51,0.0015501235308017225,3.418221392460414e-05,100.0,519.461,641.9189,1590.4248,1398.8623,14.6087,21.6118,552.9457,2379.9596,9055.2519,1.294,47.4014,522.225,2388.5319,8151.7089,8.4197,0.03,391.1453,2397.7844,100.0549,38.9127,23.3077
21,52,0.002500321777439282,0.00033060744110623207,100.0,518.1957,641.8135,1593.1151,1400.8288,14.6266,21.6136,554.0324,2390.3397,9058.8956,1.3034,47.6245,521.5431,2387.9275,8127.0253,8.4002,0.0301,392.0168,2385.5448,100.1249,38.813,23.3504
21,53,0.002523454105886532,0.00025269496816986056,100.0,518.5049,641.5549,1589.9841,1398.7855,14.6402,21.6794,553.2005,2388.0117,9056.4469,1.2964,47.5034,523.2142,2395.5634,8148.4079,8.4259,0.03,392.1326,2388.8143,99.7696,38.7745,23.2676
21,54,0.003896916577308744,5.130128688082383e-05,100.0,518.1955,642.5693,1590.9017,1405.1557,14.6754,21.6499,553.568,2388.5469,9018.3813,1.2978,47.2568,522.1061,2386.7641,8138.665,8.4148,0.0299,390.9547,2393.0437,99.9681,38.7289,23.3525
21,55,0.0002752268707541186,8.531948269040405e-05,100.0,519.2374,641.9607,1588.6428,1396.7653,14.6055,21.5971,555.0595,2384.42,9051.4059,1.3012,47.4794,521.5666,2391.6892,8144.9391,8.4225,0.03,391.6923,2387.6918,100.2212,38.8975,23.2512
21,56,0.0009683994080552868,0.0001223363500624475,100.0,517.4246,643.4136,1593.9919,1403.7528,14.6171,21.6096,553.4719,2384.4012,9046.7617,1.296,47.5773,520.488,2392.7568,8155.4142,8.3872,0.03,392.3509,2393.3093,100.0038,38.851,23.2674
21,57,0.0009288488802294104,0.00020520801794602682,100.0,518.1046,642.1167,1591.717,1399.5294,14.5997,21.518,554.6447,2383.8662,9048.5878,1.2961,47.3713,521.7067,2387.9069,8142.3575,8.4205,0.03,391.9123,2385.26,99.9806,38.7914,23.3858
21,58,-0.0017011500580527026,0.00020822233476911172,100.0,518.2845,642.5767,1588.0653,1398.5853,14.649,21.6028,553.7756,2387.14,9037.5271,1.2965,47.4356,521.5973,2388.6124,8156.8786,8.4222,0.0301,393.4299,2385.4369,99.7986,38.7971,23.3169
21,59,0.0021589214841670114,0.0002115948706721594,100.0,518.2645,640.7066,1591.8,1400.5872,14.634,21.5919,554.7756,2386.0469,9024.8751,1.3009,47.417,522.4799,2389.9666,8148.396,8.4025,0.03,392.051,2394.1799,99.9415,38.6911,23.3618
21,60,0.0016534226984407682,0.00021008875297236603,100.0,518.3853,639.9057,1587.978,1402.5755,14.6549,21.5446,554.2254,2386.2445,9039.4507,1.2996,47.5465,522.201,2390.5617,8130.3813,8.4228,0.03,391.5999,2386.588,100.1356,39.0115,23.3052
21,61,-0.0006515889862023425,0.00030616782405759406,100.0,518.9688,642.8578,1588.3912,1402.8318,14.6634,21.6365,553.6665,2385.3878,9045.1355,1.2996,47.369,522.8371,2396.4018,8141.5209,8.4133,0.03,391.8477,2389.0263,99.9989,38.8751,23.3374
21,62,0.0017652823777795572,0.00021985488780673268,100.0,519.2476,641.5243,1590.0382,1401.5044,14.5915,21.6358,555.3016,2390.4326,9047.9596,1.3021,47.5735,521.8612,2393.4935,8145.5835,8.4376,0.03,391.3274,2389.3842,100.1307,39.0023,23.3064
21,63,0.00039027746761647393,0.00016380975569570952,100.0,517.1655,642.8193,1587.2171,1398.6506,14.6768,21.5939,554.0925,2387.3711,9040.8346,1.305,47.5399,522.3808,2390.21,8123.8294,8.4083,0.03,392.2371,2384.9434,100.3121,38.8088,23.2628
21,64,0.003751279266010118,0.00020657128439153177,100.0,519.0542,641.4708,1591.2868,1403.4905,14.614,21.5971,553.9539,2387.3438,9071.5373,1.3008,47.5205,520.9543,2390.1838,8138.4621,8.4065,0.0299,392.1979,2394.6773,99.8837,38.8958,23.323
21,65,0.0022149509486887623,0.00012177499892911593,100.0,517.6549,639.9195,1590.8144,1396.3613,14.618,21.6354,554.6169,2389.0189,9049.4869,1.3,47.5282,522.3428,2390.4404,8118.4014,8.4222,0.03,392.5015,2387.5174,99.9417,38.8697,23.4007
21,66,0.0012715977856942642,0.00019998070425493686,100.0,517.819,642.4697,1591.8748,1402.8784,14.5829,21.5948,553.8064,2391.4749,9053.2065,1.2976,47.539,521.4531,2391.0742,8121.8197,8.3875,0.03,391.5319,2389.9314,100.0973,38.7756,23.3194
21,67,-0.0013040175489835758,0.0003218979906017063,100.0,520.3499,641.836,1588.4387,1402.3798,14.6111,21.6259,555.1465,2387.9356,9039.3122,1.3007,47.3934,522.258,2385.0706,8153.8644,8.4063,0.03,392.5211,2389.0289,99.9441,38.9699,23.3112
21,68,-0.0010696904862989719,0.0001544609521827865,100.0,520.1934,642.7607,1592.2997,1404.7276,14.6302,21.5825,553.7297,2387.0772,9041.6056,1.2999,47.4142,522.4422,2388.0138,8137.2414,8.4206,0.03,392.0869,2390.6378,99.871,38.8638,23.3156
21,69,-0.0002833093764971332,0.00011500440141624154,100.0,521.1479,642.4834,1589.5134,1403.1383,14.6292,21.5612,554.5573,2392.188,9064.6203,1.3019,47.4568,521.0882,2381.6065,8150.3582,8.4156,0.0299,392.0386,2385.2991,100.1387,38.9321,23.3523
21,70,0.0025413928554325893,0.0003172687396025709,100.0,519.4057,642.1999,1588.6343,1399.3363,14.6342,21.6033,553.9046,2390.2435,9062.4163,1.2965,47.6072,519.3037,2385.2855,8136.3105,8.4041,0.0301,391.0433,2389.3093,100.2485,38.8199,23.2859
21,71,0.0027426158947859982,0.00021779745805915028,100.0,518.6455,641.536,1590.7055,1398.8669,14.6149,21.6867,554.2819,2392.915,9048.3316,1.2995,47.4587,522.005,2384.8418,8139.4096,8.4303,0.03,392.7905,2387.8818,100.2478,38.9349,23.2453
21,72,0.0008203123926436714,0.00017104390278450764,100.0,518.7296,642.5173,1590.6916,1404.0091,14.6062,21.5827,554.3645,2388.2684,9036.0612,1.2996,47.399,523.4743,2390.0824,8133.3977,8.4163,0.03,392.1156,2389.4861,99.8649,38.8809,23.2991
21,73,0.0024783051472609856,0.00019144503009660034,100.0,518.4599,642.4528,1585.6993,1398.3602,14.5945,21.6223,554.1024,2388.7539,9052.0791,1.2987,47.599,521.4876,2381.0772,8141.2777,8.4001,0.03,390.9093,2391.0059,100.0376,38.8386,23.2859
21,74,0.0014695578161145406,0.00024429351741625744,100.0,519.2611,642.5019,1588.542,1401.0214,14.6194,21.6408,555.2771,2385.025,9046.9746,1.2999,47.41,521.107,2384.1119,8149.5578,8.4101,0.0299,391.9484,2392.1385,99.77,38.8561,23.2784
21,75,0.0022110816399891304,0.000325784507418588,100.0,516.9986,641.2562,1590.5225,1398.8178,14.631,21.6707,554.3525,2385.7358,9058.0307,1.3021,47.5686,520.7403,2391.8273,8144.1539,8.4141,0.03,391.9811,2391.4127,100.0175,38.8299,23.3534
21,76,0.0007761281229297374,0.000274364325338097,100.0,520.2458,642.6402,1592.1284,1403.8079,14.6203,21.6257,553.9089,2381.56,9027.427,1.3004,47.3806,522.642,2387.8453,8134.7128,8.3916,0.03,391.2564,2382.1751,99.6618,38.8045,23.2963
21,77,-0.0002920507108319162,0.0002972971861841091,100.0,518.9013,641.8547,1590.7792,1402.0395,14.6115,21.614,552.6265,2387.1886,9050.8761,1.2978,47.3485,522.5393,2389.9693,8142.1269,8.4297,0.03,392.5862,2391.4419,100.2669,38.831,23.3525
21,78,-0.0015050309288677749,0.00014951228211591226,100.0,519.2747,641.8016,1590.5994,1400.7457,14.63,21.6034,553.1708,2392.7339,9028.4065,1.2994,47.4652,521.5606,2392.5138,8137.2812,8.4276,0.03,391.5333,2383.6396,100.0043,38.8351,23.3014
21,79,0.0005713417913085782,5.3650244244705817e-05,100.0,518.8732,643.4611,1587.5016,1403.662,14.6438,21.6026,553.5479,2387.9735,9044.774,1.2981,47.4344,522.4939,2387.8777,8139.0112,8.4297,0.03,391.846,2386.5259,100.0163,38.8474,23.2848
21,80,0.0020834631179378624,0.0002098077142980873,100.0,519.5457,643.0184,1589.4532,1398.6885,14.6205,21.6668,554.7371,2384.9989,9051.3889,1.2985,47.4939,520.7876,2388.9169,8143.7558,8.4342,0.0301,392.0511,2388.054,99.914,38.7751,23.2578
21,81,0.001579911191604167,0.00011259866455273079,100.0,518.4409,640.9772,1591.5626,1400.7941,14.6028,21.5923,553.6881,2389.668,9047.7057,1.3031,47.4655,520.6868,2386.5975,8134.8366,8.4058,0.03,391.9935,2383.6489,100.0562,38.861,23.2948
21,82,-0.00020602638692989545,0.00012316117364428463,100.0,518.3815,640.1493,1589.4254,1400.2075,14.6371,21.7039,555.6624,2382.3524,9031.6374,1.3003,47.5403,521.3523,2388.6675,8121.3972,8.4115,0.03,392.9104,2390.344,100.0199,38.8548,23.3484
21,83,0.0006870703441818148,0.0002566620630380583,100.0,519.849,641.7227,1588.4244,1402.5731,14.6144,21.6661,553.9193,2384.1383,9046.5955,1.3018,47.3825,519.3885,2388.2299,8143.8347,8.4146,0.03,393.1085,2381.0069,100.2324,38.9126,23.3311
21,84,-0.0007489556594356727,0.0003126783640927701,100.0,518.8038,644.7675,1591.3041,1404.4723,14.6091,21.6558,554.3514,2389.3695,9050.6366,1.2982,47.5073,520.8412,2383.0903,8122.2196,8.413,0.03,391.8622,2393.3153,100.0002,38.8032,23.2833
21,85,-0.0007196042625455491,0.00023713174476514768,100.0,519.287,641.6531,1588.3253,1403.1889,14.5955,21.6104,553.6244,2384.9602,9045.0308,1.3008,47.459,521.1813,2385.8563,8147.1614,8.4169,0.03,391.9222,2390.7823,100.0163,38.8893,23.2474
21,86,-0.0013701793148674403,0.00013394519620646428,100.0,517.1765,643.7514,1589.1816,1399.9054,14.608,21.6011,552.6681,2388.7403,9045.5015,1.3007,47.5363,520.9975,2389.4864,8117.6323,8.4139,0.03,392.3093,2387.9169,99.7128,38.8206,23.3118
21,87,0.0046900914615606235,4.1883141498202795e-05,100.0,518.5948,642.0964,1592.1329,1403.3194,14.5985,21.6197,553.5171,2390.8319,9069.5645,1.3008,47.5975,520.9204,2389.46,8128.7474,8.4114,0.03,392.0404,2387.5379,99.9802,38.7651,23.2554
21,88,0.003124120067063621,0.0002035791342077148,100.0,518.8884,641.9457,1594.1576,1400.3868,14.6503,21.6237,554.9458,2386.8629,9073.3919,1.301,47.5075,521.8459,2388.6086,8148.6396,8.416,0.03,392.8647,2386.2777,99.7691,38.6918,23.2766
21,89,0.0032271387363350507,0.00026531702436691733,100.0,518.1706,642.8043,1592.3545,1402.9188,14.6208,21.6238,553.9472,2383.9315,9046.9541,1.3014,47.5309,522.6619,2382.58,8136.2033,8.4058,0.03,392.8038,2390.0477,100.0252,38.833,23.2068
21,90,-0.0005018647364660568,0.0002203662604214117,100.0,518.9048,644.0145,1592.582,1403.4134,14.6012,21.5827,553.5755,2381.6796,9067.0682,1.3011,47.6163,522.7212,2391.5225,8136.7211,8.4157,0.03,392.6977,2388.9725,100.1876,38.76,23.2235
21,91,0.0009234681186813293,0.00018963307221233424,100.0,518.1015,642.0806,1592.1937,1400.1448,14.6041,21.5932,553.6392,2388.517,9049.666,1.2989,47.559,521.361,2386.7065,8104.2558,8.4194,0.03,392.2049,2390.2286,100.1263,38.6682,23.1592
21,92,0.00026889738425269513,0.000255240983264721,100.0,519.6268,642.5051,1592.0653,1401.6017,14.6269,21.6708,553.9986,2394.3085,9062.613,1.2999,47.532,521.2731,2383.1693,8143.9416,8.4107,0.0299,393.3659,2389.8332,99.7698,38.7263,23.2129
21,93,0.0016549818480106298,0.0001348293199357583,100.0,517.7808,642.3208,1595.8105,1401.0741,14.6326,21.5912,555.4769,2385.8718,9018.393,1.3019,47.68,520.0892,2394.581,8122.385,8.4259,0.03,392.6577,2388.6849,100.0808,38.69,23.2761
21,94,0.001470888884462108,1.1565418545692545e-05,100.0,519.0345,642.7276,1592.4524,1400.997,14.5909,21.6088,555.3708,2389.7212,9041.3642,1.3021,47.5771,520.5784,2384.5851,8122.5816,8.4103,0.03,393.2096,2388.6405,100.375,38.651,23.1947
21,95,-0.0008272746360644154,0.00019272916416329336,100.0,518.2352,644.6823,1595.0486,1401.6258,14.6049,21.6518,553.5172,2385.7255,9062.2821,1.3005,47.6737,521.5716,2382.6581,8133.6287,8.4353,0.0301,393.2075,2381.2913,100.0906,38.7416,23.2124
21,96,0.0016364021177509053,0.0003020881929773285,100.0,519.7395,645.1597,1591.8146,1401.6377,14.6159,21.5623,554.1591,2391.0809,9026.7602,1.2982,47.5001,521.4632,2388.1034,8163.5699,8.4314,0.03,391.9094,2387.1348,99.9279,38.6722,23.17
21,97,-0.0004097972295439528,0.0003551235521810856,100.0,519.314,644.1899,1596.4494,1404.7702,14.6153,21.5975,553.7267,2388.7131,9060.6071,1.3042,47.6713,520.2257,2387.2896,8126.7698,8.4431,0.03,391.7774,2384.9526,100.0075,38.6679,23.1779
21,98,-0.0007073965507002581,0.00026305166146171227,100.0,518.5103,642.0049,1594.0978,1406.2945,14.6467,21.6095,553.5895,2395.0411,9038.314,1.2971,47.5654,522.1058,2386.638,8123.4768,8.408,0.03,391.3575,2393.0294,100.0998,38.7444,23.1727
21,99,0.003983100082463447,8.488651850875613e-05,100.0,518.0582,645.4904,1587.2895,1405.3289,14.6294,21.6407,554.5411,2391.8373,9047.9048,1.2999,47.5375,522.2012,2388.0548,8136.1947,8.4227,0.0301,392.2474,2386.4806,100.1126,38.6292,23.1002
21,100,0.004590610268485553,0.00030044596349288675,100.0,519.6799,643.7798,1589.9443,1401.0439,14.5895,21.623,552.761,2385.2024,9040.6092,1.3028,47.7818,520.5984,2386.7748,8129.7405,8.4102,0.0301,392.9123,2389.3493,99.9961,38.6608,23.1951
21,101,0.002441084573974482,0.0003195188123872566,100.0,518.4099,644.1024,1595.1301,1405.9918,14.6618,21.6479,553.1684,2387.9361,9048.9605,1.3004,47.7169,520.7238,2390.0436,8133.5472,8.4169,0.03,392.5408,2385.2471,99.8939,38.6181,23.1123
21,102,0.0015953977626226154,0.00016640873746927924,100.0,518.7307,644.8703,1589.9776,1402.8309,14.6009,21.5925,554.8313,2384.9801,9050.0984,1.2993,47.682,519.8852,2396.0854,8122.607,8.446,0.03,392.6955,2391.5794,99.9916,38.6209,23.1925
21,103,0.0022801433872855666,8.39655915305114e-05,100.0,518.6916,645.8285,1590.3085,1403.7446,14.6302,21.6019,553.7683,2386.7684,9044.0649,1.3045,47.5821,521.2028,2391.3562,8127.9085,8.4132,0.03,393.857,2388.0544,100.0435,38.49,23.0955
21,104,0.0016293782672830636,0.00027396023419068384,100.0,518.6139,645.2846,1595.3406,1400.2126,14.6189,21.5613,553.6267,2382.0514,9044.4793,1.3001,47.76,519.7886,2388.8205,8133.1897,8.4394,0.03,393.2887,2380.4462,100.0886,38.4358,23.1217
21,105,-0.0014098239318413486,0.0003044954829010196,100.0,519.515,640.9623,1590.8892,1406.2461,14.6079,21.5808,551.9081,2389.6153,9036.7811,1.304,47.7409,520.1625,2390.1747,8139.4976,8.4155,0.0301,393.3137,2390.6254,99.8449,38.5237,23.0528
21,106,0.001471036931979646,0.00021118016749099985,100.0,518.1825,644.4787,1594.2662,1400.6595,14.6175,21.5783,553.1025,2387.1091,9050.9366,1.3023,47.7888,520.9075,2388.2684,8132.6955,8.4234,0.03,393.0472,2385.0462,99.9971,38.4113,23.0793
21,107,0.003296403974036593,0.00022924066153832986,100.0,518.8436,644.8376,1597.5318,1404.4091,14.6042,21.6351,552.2887,2385.3538,9054.7133,1.2996,47.5612,521.8453,2393.374,8139.4297,8.4333,0.03,393.4246,2389.8434,99.9884,38.3901,23.0469
21,108,0.001234298714330932,0.00024890408933671266,100.0,519.638,645.9331,1597.9415,1404.5128,14.5972,21.5979,552.2387,2388.7139,9026.9775,1.2991,47.6863,521.2363,2387.5873,8127.3669,8.4431,0.03,393.2591,2391.6576,99.7863,38.4468,23.0548
21,109,0.0026768934556102254,0.00025912877582253644,100.0,518.6843,645.4965,1594.1064,1402.5936,14.6281,21.5982,552.3644,2385.4482,9046.2499,1.3036,47.8364,519.7618,2388.7112,8128.6584,8.4514,0.03,393.5281,2389.3959,100.2482,38.4835,23.0037
21,110,0.0003577791310941719,0.0002863750568725734,100.0,518.2032,644.3383,1595.2342,1404.7572,14.6151,21.6488,554.2229,2394.807,9057.4063,1.301,47.8339,520.7464,2385.7056,8129.7079,8.4302,0.03,393.3735,2389.1201,100.0728,38.3898,23.0124
21,111,0.0008533394382608408,0.00032226909483644016,100.0,518.5558,646.2942,1599.5966,1409.0437,14.5996,21.6191,552.161,2384.7149,9035.6953,1.3031,47.9303,520.5925,2383.4548,8119.5138,8.4574,0.03,393.3467,2390.2175,100.0785,38.2774,22.9675
21,112,-0.00023077672162858266,6.828291561699362e-05,100.0,518.6219,646.9254,1598.1411,1406.1543,14.6377,21.5874,552.1023,2388.7889,9071.1148,1.2996,47.8434,519.5096,2392.2665,8129.7118,8.4348,0.03,393.1626,2391.8446,100.0872,38.3078,22.9774
21,113,0.0005569975636717692,8.119594293015514e-05,100.0,518.9798,646.9056,1599.8488,1406.1465,14.604,21.6209,552.2175,2384.9254,9051.4271,1.2994,47.8781,519.555,2387.9819,8162.6322,8.4431,0.03,394.2602,2391.4159,99.7583,38.3499,22.9317
21,114,0.003003493253683398,0.0003031736985200398,100.0,516.7501,647.0676,1597.3837,1405.6822,14.5874,21.6164,551.5766,2392.5925,9052.7003,1.2992,47.9874,521.363,2384.8569,8147.6965,8.4479,0.03,392.7607,2387.9531,100.0272,38.2725,22.913
21,115,0.0002441540124337601,8.14872383164214e-05,100.0,517.1083,648.6089,1592.3727,1407.4792,14.6325,21.6297,553.3716,2387.3962,9032.5474,1.2999,47.9014,520.4122,2389.5865,8136.8886,8.4557,0.03,393.8626,2388.1023,99.9257,38.2522,22.8987
21,116,0.0017131858153077105,0.0002704447634156331,100.0,519.0565,648.1416,1596.2146,1405.4155,14.6286,21.6292,551.1526,2386.1512,9026.7343,1.3022,47.9658,520.4496,2386.8084,8131.1293,8.4283,0.03,394.5361,2388.5792,100.0347,38.1496,22.8614
21,117,0.0010059679772076394,0.00010751296863708175,100.0,519.5231,648.4647,1598.7004,1402.256,14.6153,21.543,551.2822,2391.6453,9029.3271,1.3003,48.0421,518.5149,2389.3865,8146.2789,8.4492,0.03,394.3799,2387.0868,99.9337,38.2112,22.9248
21,118,0.0033282255255758465,0.00024869578095455813,100.0,519.3875,648.8209,1600.5602,1404.2449,14.5916,21.6096,551.9125,2386.6869,9044.8763,1.2973,47.9412,521.4738,2390.6731,8139.8314,8.4596,0.03,392.8484,2384.6452,99.8254,38.1536,22.856
21,119,0.0007764716216721414,2.5072403125582645e-05,100.0,519.2529,648.8452,1599.799,1412.3119,14.6284,21.6351,552.6475,2397.069,9044.5797,1.2993,48.1082,519.4779,2388.323,8155.7646,8.477,0.0299,393.6833,2389.2307,100.0563,38.1051,22.9012
21,120,-0.0004466018772606897,0.00023811544037432582,100.0,519.0601,651.3642,1599.1416,1410.083,14.672,21.6241,551.9718,2380.9829,9043.2665,1.3011,48.2008,520.414,2384.7065,8166.137,8.475,0.03,393.4199,2385.5293,99.9086,38.1757,22.8674
21,121,0.000176978222605359,0.0004032784003277548,100.0,516.8978,648.2567,1597.7704,1407.8431,14.5955,21.6312,551.326,2385.4627,9042.4606,1.2999,48.2239,520.2174,2389.14,8132.7587,8.4596,0.0299,393.4984,2389.9253,99.7606,38.0548,22.7666
